ECG,time
2195,2023-09-14 00:02:00.487000000
2704,2023-09-14 00:02:00.443000000
2589,2023-09-14 00:02:00.440000000
1809,2023-09-14 00:02:00.419000000
1711,2023-09-14 00:02:00.411000000
1681,2023-09-14 00:02:00.409000000
2223,2023-09-14 00:02:00.406000000
1703,2023-09-14 00:02:00.405000000
2976,2023-09-14 00:02:00.404000000
2385,2023-09-14 00:02:00.403000000
1936,2023-09-14 00:02:00.396000000
2000,2023-09-14 00:02:00.391000000
1794,2023-09-14 00:02:00.388000000
2576,2023-09-14 00:02:00.386000000
2634,2023-09-14 00:02:00.386000000
1756,2023-09-14 00:02:00.378000000
1684,2023-09-14 00:02:00.377000000
2031,2023-09-14 00:02:00.355000000
1705,2023-09-14 00:02:00.343000000
2624,2023-09-14 00:02:00.341000000
2403,2023-09-14 00:02:00.305000000
1713,2023-09-14 00:02:00.278000000
2624,2023-09-14 00:02:00.273000000
1677,2023-09-14 00:02:00.269000000
1811,2023-09-14 00:02:00.267000000
1504,2023-09-14 00:02:00.267000000
3594,2023-09-14 00:02:00.267000000
2373,2023-09-14 00:02:00.267000000
1661,2023-09-14 00:02:00.266000000
1491,2023-09-14 00:02:00.266000000
2047,2023-09-14 00:02:00.263000000
3095,2023-09-14 00:02:00.261000000
2598,2023-09-14 00:02:00.259000000
1751,2023-09-14 00:02:00.255000000
2756,2023-09-14 00:02:00.240000000
1680,2023-09-14 00:02:00.202000000
1591,2023-09-14 00:02:00.201000000
2508,2023-09-14 00:02:00.196000000
1823,2023-09-14 00:02:00.163000000
1629,2023-09-14 00:02:00.162000000
2740,2023-09-14 00:02:00.154000000
2916,2023-09-14 00:02:00.146000000
1943,2023-09-14 00:02:00.146000000
1741,2023-09-14 00:02:00.144000000
2071,2023-09-14 00:02:00.141000000
2307,2023-09-14 00:02:00.140000000
2621,2023-09-14 00:02:00.139000000
2705,2023-09-14 00:02:00.136000000
2541,2023-09-14 00:02:00.135000000
2112,2023-09-14 00:02:00.134000000
1723,2023-09-14 00:02:00.133000000
1581,2023-09-14 00:02:00.131000000
1763,2023-09-14 00:02:00.117000000
1675,2023-09-14 00:02:00.064000000
2795,2023-09-14 00:02:00.054000000
1785,2023-09-14 00:02:00.038000000
2715,2023-09-14 00:02:00.030000000
2448,2023-09-14 00:02:00.028000000
1727,2023-09-14 00:02:00.027000000
1707,2023-09-14 00:02:00.018000000
1807,2023-09-14 00:02:00.017000000
1915,2023-09-14 00:02:00.017000000
1715,2023-09-14 00:02:00.017000000
1692,2023-09-14 00:02:00.014000000
1733,2023-09-14 00:02:00.014000000
1938,2023-09-14 00:02:00.014000000
1647,2023-09-14 00:02:00.013000000
2238,2023-09-14 00:02:00.012000000
2928,2023-09-14 00:02:00.005000000
2970,2023-09-14 00:02:00.000000000
1744,2023-09-14 00:01:59.957000000
2181,2023-09-14 00:01:59.955000000
1932,2023-09-14 00:01:59.950000000
1973,2023-09-14 00:01:59.932000000
1983,2023-09-14 00:01:59.925000000
2217,2023-09-14 00:01:59.918000000
2508,2023-09-14 00:01:59.912000000
2471,2023-09-14 00:01:59.911000000
1671,2023-09-14 00:01:59.908000000
1681,2023-09-14 00:01:59.885000000
1984,2023-09-14 00:01:59.881000000
1602,2023-09-14 00:01:59.877000000
1917,2023-09-14 00:01:59.874000000
1637,2023-09-14 00:01:59.868000000
2211,2023-09-14 00:01:59.865000000
1825,2023-09-14 00:01:59.854000000
2003,2023-09-14 00:01:59.853000000
2831,2023-09-14 00:01:59.852000000
2544,2023-09-14 00:01:59.844000000
1670,2023-09-14 00:01:59.828000000
2833,2023-09-14 00:01:59.817000000
2780,2023-09-14 00:01:59.817000000
2279,2023-09-14 00:01:59.812000000
1759,2023-09-14 00:01:59.805000000
1599,2023-09-14 00:01:59.770000000
1776,2023-09-14 00:01:59.767000000
2080,2023-09-14 00:01:59.765000000
2687,2023-09-14 00:01:59.745000000
1671,2023-09-14 00:01:59.743000000
2515,2023-09-14 00:01:59.741000000
1903,2023-09-14 00:01:59.741000000
1830,2023-09-14 00:01:59.740000000
1699,2023-09-14 00:01:59.738000000
2902,2023-09-14 00:01:59.736000000
2112,2023-09-14 00:01:59.734000000
2365,2023-09-14 00:01:59.707000000
2433,2023-09-14 00:01:59.703000000
2669,2023-09-14 00:01:59.699000000
1741,2023-09-14 00:01:59.687000000
1671,2023-09-14 00:01:59.679000000
2736,2023-09-14 00:01:59.670000000
1872,2023-09-14 00:01:59.659000000
2619,2023-09-14 00:01:59.657000000
2352,2023-09-14 00:01:59.657000000
2878,2023-09-14 00:01:59.645000000
1711,2023-09-14 00:01:59.644000000
2672,2023-09-14 00:01:59.635000000
1730,2023-09-14 00:01:59.635000000
2669,2023-09-14 00:01:59.634000000
1630,2023-09-14 00:01:59.632000000
2806,2023-09-14 00:01:59.632000000
2283,2023-09-14 00:01:59.627000000
2055,2023-09-14 00:01:59.607000000
1753,2023-09-14 00:01:59.605000000
2119,2023-09-14 00:01:59.592000000
1646,2023-09-14 00:01:59.567000000
2513,2023-09-14 00:01:59.567000000
2081,2023-09-14 00:01:59.566000000
2242,2023-09-14 00:01:59.550000000
1727,2023-09-14 00:01:59.546000000
2026,2023-09-14 00:01:59.532000000
1833,2023-09-14 00:01:59.525000000
2543,2023-09-14 00:01:59.518000000
2575,2023-09-14 00:01:59.515000000
2543,2023-09-14 00:01:59.505000000
2778,2023-09-14 00:01:59.501000000
1671,2023-09-14 00:01:59.486000000
2234,2023-09-14 00:01:59.485000000
2778,2023-09-14 00:01:59.479000000
2849,2023-09-14 00:01:59.465000000
1870,2023-09-14 00:01:59.463000000
2475,2023-09-14 00:01:59.462000000
1633,2023-09-14 00:01:59.461000000
2263,2023-09-14 00:01:59.448000000
2610,2023-09-14 00:01:59.436000000
3053,2023-09-14 00:01:59.428000000
1770,2023-09-14 00:01:59.417000000
3425,2023-09-14 00:01:59.417000000
1814,2023-09-14 00:01:59.403000000
2711,2023-09-14 00:01:59.379000000
2197,2023-09-14 00:01:59.357000000
2543,2023-09-14 00:01:59.351000000
2896,2023-09-14 00:01:59.349000000
2541,2023-09-14 00:01:59.348000000
1685,2023-09-14 00:01:59.345000000
3127,2023-09-14 00:01:59.345000000
1648,2023-09-14 00:01:59.345000000
1648,2023-09-14 00:01:59.342000000
1725,2023-09-14 00:01:59.328000000
2720,2023-09-14 00:01:59.325000000
1969,2023-09-14 00:01:59.324000000
1579,2023-09-14 00:01:59.323000000
1604,2023-09-14 00:01:59.321000000
1593,2023-09-14 00:01:59.318000000
1933,2023-09-14 00:01:59.296000000
1722,2023-09-14 00:01:59.285000000
2096,2023-09-14 00:01:59.261000000
2515,2023-09-14 00:01:59.215000000
1926,2023-09-14 00:01:59.200000000
2813,2023-09-14 00:01:59.199000000
1725,2023-09-14 00:01:59.183000000
2896,2023-09-14 00:01:59.174000000
2763,2023-09-14 00:01:59.171000000
1629,2023-09-14 00:01:59.168000000
2102,2023-09-14 00:01:59.152000000
1760,2023-09-14 00:01:59.151000000
1657,2023-09-14 00:01:59.147000000
2016,2023-09-14 00:01:59.147000000
2139,2023-09-14 00:01:59.120000000
1725,2023-09-14 00:01:59.116000000
1719,2023-09-14 00:01:59.114000000
1843,2023-09-14 00:01:59.114000000
2429,2023-09-14 00:01:59.104000000
2753,2023-09-14 00:01:59.097000000
2877,2023-09-14 00:01:59.095000000
1957,2023-09-14 00:01:59.089000000
2279,2023-09-14 00:01:59.087000000
2671,2023-09-14 00:01:59.080000000
2205,2023-09-14 00:01:59.079000000
1623,2023-09-14 00:01:59.061000000
1647,2023-09-14 00:01:59.057000000
1827,2023-09-14 00:01:59.047000000
1895,2023-09-14 00:01:59.019000000
1965,2023-09-14 00:01:59.015000000
2639,2023-09-14 00:01:59.014000000
1711,2023-09-14 00:01:59.003000000
1892,2023-09-14 00:01:58.991000000
2702,2023-09-14 00:01:58.988000000
1646,2023-09-14 00:01:58.987000000
1999,2023-09-14 00:01:58.964000000
2661,2023-09-14 00:01:58.959000000
2255,2023-09-14 00:01:58.958000000
2855,2023-09-14 00:01:58.958000000
2821,2023-09-14 00:01:58.958000000
2641,2023-09-14 00:01:58.956000000
1748,2023-09-14 00:01:58.938000000
1959,2023-09-14 00:01:58.938000000
1616,2023-09-14 00:01:58.937000000
1685,2023-09-14 00:01:58.936000000
1786,2023-09-14 00:01:58.933000000
3084,2023-09-14 00:01:58.912000000
1661,2023-09-14 00:01:58.908000000
2736,2023-09-14 00:01:58.896000000
1586,2023-09-14 00:01:58.888000000
1639,2023-09-14 00:01:58.887000000
1847,2023-09-14 00:01:58.883000000
2470,2023-09-14 00:01:58.861000000
2259,2023-09-14 00:01:58.860000000
3090,2023-09-14 00:01:58.859000000
2035,2023-09-14 00:01:58.859000000
1680,2023-09-14 00:01:58.858000000
1612,2023-09-14 00:01:58.844000000
2394,2023-09-14 00:01:58.841000000
1663,2023-09-14 00:01:58.838000000
2864,2023-09-14 00:01:58.819000000
2605,2023-09-14 00:01:58.818000000
1712,2023-09-14 00:01:58.814000000
1601,2023-09-14 00:01:58.814000000
2365,2023-09-14 00:01:58.799000000
2758,2023-09-14 00:01:58.787000000
1771,2023-09-14 00:01:58.787000000
1777,2023-09-14 00:01:58.784000000
2213,2023-09-14 00:01:58.779000000
1670,2023-09-14 00:01:58.759000000
1808,2023-09-14 00:01:58.757000000
3238,2023-09-14 00:01:58.757000000
2482,2023-09-14 00:01:58.737000000
2576,2023-09-14 00:01:58.734000000
1505,2023-09-14 00:01:58.727000000
1616,2023-09-14 00:01:58.708000000
1557,2023-09-14 00:01:58.708000000
2122,2023-09-14 00:01:58.703000000
1616,2023-09-14 00:01:58.702000000
1798,2023-09-14 00:01:58.698000000
1921,2023-09-14 00:01:58.681000000
2150,2023-09-14 00:01:58.679000000
2047,2023-09-14 00:01:58.679000000
2709,2023-09-14 00:01:58.675000000
2067,2023-09-14 00:01:58.656000000
1746,2023-09-14 00:01:58.656000000
2236,2023-09-14 00:01:58.652000000
2128,2023-09-14 00:01:58.649000000
2894,2023-09-14 00:01:58.645000000
1936,2023-09-14 00:01:58.630000000
2064,2023-09-14 00:01:58.618000000
3210,2023-09-14 00:01:58.601000000
2574,2023-09-14 00:01:58.598000000
1744,2023-09-14 00:01:58.594000000
2144,2023-09-14 00:01:58.584000000
2431,2023-09-14 00:01:58.584000000
1765,2023-09-14 00:01:58.583000000
2958,2023-09-14 00:01:58.580000000
1735,2023-09-14 00:01:58.578000000
2738,2023-09-14 00:01:58.577000000
2743,2023-09-14 00:01:58.557000000
2396,2023-09-14 00:01:58.547000000
2083,2023-09-14 00:01:58.545000000
1679,2023-09-14 00:01:58.533000000
1639,2023-09-14 00:01:58.531000000
2093,2023-09-14 00:01:58.530000000
1743,2023-09-14 00:01:58.503000000
3337,2023-09-14 00:01:58.490000000
1904,2023-09-14 00:01:58.469000000
1799,2023-09-14 00:01:58.469000000
2701,2023-09-14 00:01:58.457000000
2818,2023-09-14 00:01:58.451000000
2841,2023-09-14 00:01:58.451000000
3063,2023-09-14 00:01:58.448000000
1688,2023-09-14 00:01:58.446000000
2347,2023-09-14 00:01:58.445000000
1711,2023-09-14 00:01:58.444000000
3235,2023-09-14 00:01:58.443000000
3054,2023-09-14 00:01:58.439000000
1739,2023-09-14 00:01:58.434000000
1577,2023-09-14 00:01:58.434000000
2947,2023-09-14 00:01:58.428000000
1894,2023-09-14 00:01:58.425000000
1958,2023-09-14 00:01:58.412000000
1596,2023-09-14 00:01:58.372000000
2002,2023-09-14 00:01:58.367000000
2352,2023-09-14 00:01:58.352000000
1623,2023-09-14 00:01:58.340000000
2543,2023-09-14 00:01:58.340000000
2294,2023-09-14 00:01:58.337000000
2672,2023-09-14 00:01:58.325000000
2979,2023-09-14 00:01:58.321000000
2076,2023-09-14 00:01:58.318000000
1641,2023-09-14 00:01:58.306000000
1920,2023-09-14 00:01:58.303000000
1743,2023-09-14 00:01:58.302000000
2305,2023-09-14 00:01:58.300000000
2339,2023-09-14 00:01:58.299000000
1616,2023-09-14 00:01:58.294000000
2663,2023-09-14 00:01:58.293000000
2832,2023-09-14 00:01:58.286000000
1723,2023-09-14 00:01:58.269000000
2677,2023-09-14 00:01:58.266000000
1661,2023-09-14 00:01:58.245000000
3161,2023-09-14 00:01:58.233000000
1938,2023-09-14 00:01:58.225000000
1563,2023-09-14 00:01:58.218000000
1961,2023-09-14 00:01:58.202000000
2254,2023-09-14 00:01:58.194000000
2229,2023-09-14 00:01:58.179000000
2241,2023-09-14 00:01:58.179000000
1689,2023-09-14 00:01:58.178000000
1949,2023-09-14 00:01:58.178000000
1942,2023-09-14 00:01:58.175000000
1664,2023-09-14 00:01:58.173000000
2576,2023-09-14 00:01:58.169000000
2812,2023-09-14 00:01:58.163000000
2815,2023-09-14 00:01:58.161000000
1802,2023-09-14 00:01:58.159000000
1714,2023-09-14 00:01:58.158000000
1733,2023-09-14 00:01:58.155000000
2390,2023-09-14 00:01:58.144000000
1905,2023-09-14 00:01:58.127000000
2339,2023-09-14 00:01:58.124000000
1712,2023-09-14 00:01:58.086000000
2584,2023-09-14 00:01:58.077000000
2985,2023-09-14 00:01:58.071000000
2073,2023-09-14 00:01:58.066000000
3119,2023-09-14 00:01:58.061000000
1712,2023-09-14 00:01:58.057000000
1961,2023-09-14 00:01:58.048000000
2736,2023-09-14 00:01:58.040000000
2357,2023-09-14 00:01:58.039000000
2065,2023-09-14 00:01:58.038000000
1984,2023-09-14 00:01:58.035000000
1648,2023-09-14 00:01:58.033000000
1598,2023-09-14 00:01:58.032000000
1841,2023-09-14 00:01:58.031000000
2231,2023-09-14 00:01:58.031000000
3071,2023-09-14 00:01:58.009000000
2028,2023-09-14 00:01:58.006000000
2765,2023-09-14 00:01:57.974000000
1624,2023-09-14 00:01:57.971000000
1892,2023-09-14 00:01:57.937000000
1729,2023-09-14 00:01:57.925000000
2658,2023-09-14 00:01:57.923000000
3152,2023-09-14 00:01:57.922000000
2275,2023-09-14 00:01:57.921000000
3396,2023-09-14 00:01:57.919000000
2559,2023-09-14 00:01:57.917000000
1666,2023-09-14 00:01:57.916000000
2175,2023-09-14 00:01:57.916000000
1770,2023-09-14 00:01:57.915000000
1655,2023-09-14 00:01:57.913000000
2259,2023-09-14 00:01:57.912000000
3353,2023-09-14 00:01:57.911000000
1788,2023-09-14 00:01:57.911000000
2937,2023-09-14 00:01:57.908000000
1615,2023-09-14 00:01:57.883000000
1900,2023-09-14 00:01:57.807000000
3058,2023-09-14 00:01:57.791000000
1733,2023-09-14 00:01:57.789000000
1631,2023-09-14 00:01:57.789000000
2135,2023-09-14 00:01:57.789000000
2752,2023-09-14 00:01:57.787000000
2267,2023-09-14 00:01:57.786000000
2721,2023-09-14 00:01:57.785000000
2454,2023-09-14 00:01:57.784000000
1658,2023-09-14 00:01:57.783000000
2302,2023-09-14 00:01:57.773000000
1854,2023-09-14 00:01:57.772000000
1999,2023-09-14 00:01:57.771000000
1712,2023-09-14 00:01:57.770000000
2501,2023-09-14 00:01:57.766000000
1902,2023-09-14 00:01:57.751000000
2993,2023-09-14 00:01:57.608000000
3216,2023-09-14 00:01:57.589000000
1587,2023-09-14 00:01:57.588000000
1591,2023-09-14 00:01:57.587000000
2758,2023-09-14 00:01:57.586000000
1950,2023-09-14 00:01:57.583000000
2061,2023-09-14 00:01:57.583000000
1793,2023-09-14 00:01:57.582000000
2374,2023-09-14 00:01:57.580000000
1601,2023-09-14 00:01:57.579000000
1691,2023-09-14 00:01:57.578000000
1635,2023-09-14 00:01:57.577000000
1732,2023-09-14 00:01:57.571000000
2002,2023-09-14 00:01:57.570000000
2690,2023-09-14 00:01:57.565000000
2283,2023-09-14 00:01:57.563000000
1646,2023-09-14 00:01:57.478000000
2733,2023-09-14 00:01:57.474000000
1698,2023-09-14 00:01:57.472000000
3202,2023-09-14 00:01:57.399000000
2570,2023-09-14 00:01:57.395000000
1776,2023-09-14 00:01:57.394000000
1793,2023-09-14 00:01:57.384000000
1797,2023-09-14 00:01:57.368000000
1631,2023-09-14 00:01:57.361000000
1616,2023-09-14 00:01:57.340000000
2155,2023-09-14 00:01:57.333000000
2278,2023-09-14 00:01:57.326000000
1711,2023-09-14 00:01:57.321000000
2614,2023-09-14 00:01:57.320000000
1914,2023-09-14 00:01:57.316000000
3203,2023-09-14 00:01:57.313000000
3003,2023-09-14 00:01:57.312000000
1777,2023-09-14 00:01:57.308000000
1867,2023-09-14 00:01:57.297000000
2891,2023-09-14 00:01:57.290000000
2512,2023-09-14 00:01:57.286000000
2192,2023-09-14 00:01:57.284000000
1839,2023-09-14 00:01:57.283000000
2727,2023-09-14 00:01:57.269000000
2575,2023-09-14 00:01:57.266000000
2698,2023-09-14 00:01:57.256000000
1646,2023-09-14 00:01:57.168000000
1761,2023-09-14 00:01:57.163000000
2365,2023-09-14 00:01:57.144000000
1904,2023-09-14 00:01:57.141000000
2873,2023-09-14 00:01:57.139000000
2057,2023-09-14 00:01:57.137000000
1637,2023-09-14 00:01:57.135000000
3239,2023-09-14 00:01:57.134000000
1728,2023-09-14 00:01:57.133000000
1659,2023-09-14 00:01:57.131000000
1859,2023-09-14 00:01:57.126000000
2707,2023-09-14 00:01:57.125000000
2117,2023-09-14 00:01:57.124000000
2321,2023-09-14 00:01:57.124000000
1718,2023-09-14 00:01:57.117000000
1761,2023-09-14 00:01:57.063000000
1733,2023-09-14 00:01:57.005000000
1959,2023-09-14 00:01:57.005000000
1861,2023-09-14 00:01:57.001000000
1783,2023-09-14 00:01:56.988000000
1687,2023-09-14 00:01:56.984000000
1821,2023-09-14 00:01:56.978000000
2476,2023-09-14 00:01:56.961000000
1674,2023-09-14 00:01:56.961000000
1995,2023-09-14 00:01:56.959000000
1893,2023-09-14 00:01:56.958000000
2224,2023-09-14 00:01:56.957000000
1770,2023-09-14 00:01:56.952000000
2644,2023-09-14 00:01:56.950000000
2099,2023-09-14 00:01:56.948000000
2722,2023-09-14 00:01:56.948000000
2809,2023-09-14 00:01:56.948000000
2243,2023-09-14 00:01:56.916000000
1686,2023-09-14 00:01:56.899000000
1666,2023-09-14 00:01:56.891000000
1771,2023-09-14 00:01:56.888000000
1550,2023-09-14 00:01:56.864000000
1775,2023-09-14 00:01:56.861000000
1664,2023-09-14 00:01:56.848000000
2327,2023-09-14 00:01:56.848000000
1894,2023-09-14 00:01:56.844000000
2537,2023-09-14 00:01:56.841000000
1754,2023-09-14 00:01:56.836000000
2077,2023-09-14 00:01:56.835000000
2000,2023-09-14 00:01:56.835000000
1797,2023-09-14 00:01:56.834000000
1718,2023-09-14 00:01:56.833000000
1847,2023-09-14 00:01:56.829000000
1934,2023-09-14 00:01:56.794000000
2384,2023-09-14 00:01:56.792000000
2666,2023-09-14 00:01:56.788000000
2960,2023-09-14 00:01:56.783000000
1930,2023-09-14 00:01:56.781000000
2234,2023-09-14 00:01:56.761000000
2065,2023-09-14 00:01:56.757000000
1727,2023-09-14 00:01:56.754000000
1857,2023-09-14 00:01:56.735000000
2607,2023-09-14 00:01:56.729000000
1791,2023-09-14 00:01:56.728000000
2421,2023-09-14 00:01:56.727000000
2651,2023-09-14 00:01:56.723000000
2192,2023-09-14 00:01:56.721000000
1936,2023-09-14 00:01:56.720000000
2109,2023-09-14 00:01:56.713000000
2646,2023-09-14 00:01:56.712000000
1765,2023-09-14 00:01:56.702000000
2001,2023-09-14 00:01:56.697000000
1735,2023-09-14 00:01:56.692000000
2413,2023-09-14 00:01:56.682000000
2326,2023-09-14 00:01:56.679000000
1933,2023-09-14 00:01:56.641000000
2544,2023-09-14 00:01:56.616000000
1782,2023-09-14 00:01:56.615000000
2173,2023-09-14 00:01:56.610000000
1888,2023-09-14 00:01:56.607000000
2447,2023-09-14 00:01:56.591000000
2459,2023-09-14 00:01:56.591000000
1666,2023-09-14 00:01:56.590000000
1786,2023-09-14 00:01:56.588000000
1686,2023-09-14 00:01:56.587000000
1809,2023-09-14 00:01:56.586000000
1881,2023-09-14 00:01:56.584000000
2032,2023-09-14 00:01:56.577000000
1744,2023-09-14 00:01:56.571000000
2155,2023-09-14 00:01:56.566000000
2461,2023-09-14 00:01:56.557000000
2624,2023-09-14 00:01:56.512000000
2112,2023-09-14 00:01:56.509000000
1548,2023-09-14 00:01:56.508000000
1833,2023-09-14 00:01:56.503000000
1730,2023-09-14 00:01:56.499000000
1635,2023-09-14 00:01:56.494000000
1931,2023-09-14 00:01:56.491000000
1716,2023-09-14 00:01:56.480000000
1591,2023-09-14 00:01:56.479000000
3027,2023-09-14 00:01:56.479000000
1744,2023-09-14 00:01:56.478000000
1682,2023-09-14 00:01:56.473000000
2087,2023-09-14 00:01:56.473000000
1623,2023-09-14 00:01:56.464000000
2237,2023-09-14 00:01:56.461000000
1534,2023-09-14 00:01:56.451000000
1694,2023-09-14 00:01:56.413000000
1798,2023-09-14 00:01:56.396000000
1822,2023-09-14 00:01:56.387000000
1761,2023-09-14 00:01:56.380000000
2673,2023-09-14 00:01:56.374000000
1883,2023-09-14 00:01:56.363000000
2353,2023-09-14 00:01:56.357000000
2915,2023-09-14 00:01:56.357000000
1693,2023-09-14 00:01:56.351000000
2162,2023-09-14 00:01:56.350000000
1741,2023-09-14 00:01:56.350000000
2526,2023-09-14 00:01:56.340000000
1779,2023-09-14 00:01:56.340000000
2191,2023-09-14 00:01:56.328000000
1790,2023-09-14 00:01:56.323000000
2195,2023-09-14 00:01:56.319000000
2283,2023-09-14 00:01:56.319000000
1715,2023-09-14 00:01:56.302000000
1937,2023-09-14 00:01:56.281000000
1741,2023-09-14 00:01:56.271000000
1808,2023-09-14 00:01:56.269000000
1657,2023-09-14 00:01:56.267000000
2155,2023-09-14 00:01:56.265000000
1844,2023-09-14 00:01:56.262000000
1651,2023-09-14 00:01:56.258000000
1963,2023-09-14 00:01:56.257000000
1878,2023-09-14 00:01:56.238000000
2701,2023-09-14 00:01:56.226000000
2314,2023-09-14 00:01:56.222000000
3280,2023-09-14 00:01:56.219000000
1582,2023-09-14 00:01:56.217000000
1567,2023-09-14 00:01:56.213000000
2159,2023-09-14 00:01:56.197000000
1744,2023-09-14 00:01:56.188000000
2449,2023-09-14 00:01:56.185000000
2832,2023-09-14 00:01:56.184000000
1717,2023-09-14 00:01:56.172000000
2178,2023-09-14 00:01:56.169000000
2032,2023-09-14 00:01:56.169000000
2761,2023-09-14 00:01:56.165000000
1959,2023-09-14 00:01:56.163000000
1603,2023-09-14 00:01:56.158000000
2673,2023-09-14 00:01:56.153000000
2511,2023-09-14 00:01:56.146000000
1792,2023-09-14 00:01:56.132000000
1689,2023-09-14 00:01:56.127000000
3155,2023-09-14 00:01:56.126000000
2387,2023-09-14 00:01:56.121000000
2209,2023-09-14 00:01:56.106000000
2039,2023-09-14 00:01:56.095000000
2400,2023-09-14 00:01:56.078000000
1696,2023-09-14 00:01:56.074000000
1833,2023-09-14 00:01:56.073000000
2070,2023-09-14 00:01:56.069000000
2567,2023-09-14 00:01:56.066000000
2303,2023-09-14 00:01:56.066000000
2080,2023-09-14 00:01:56.061000000
2493,2023-09-14 00:01:56.056000000
2301,2023-09-14 00:01:56.042000000
1629,2023-09-14 00:01:56.037000000
1753,2023-09-14 00:01:56.036000000
1872,2023-09-14 00:01:56.036000000
1729,2023-09-14 00:01:56.034000000
2147,2023-09-14 00:01:56.031000000
